scenario,pathway,flow_key,portable_mapping_key,exchange_type,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,flow_unit,method_slug,method,impact_category,impact_unit,reference_unit_impact_factor,reference_factor_parameter,factor_unit,include_in_lcia
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__air__natural_resource__in_air,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,kg CO2-Eq/cubic meter,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,kg N-Eq/cubic meter,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,kg SO2-Eq/cubic meter,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,PM2.5-Eq/cubic meter,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,CTUe/cubic meter,True
s_o2,BO2,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter",biosphere,"Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,cubic meter,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__Water_turbine_use_unspecified_natural_origin__natural_resource__in_water,kg O3-Eq/cubic meter,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__process_condensates__inventory_indicator__output_flow,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__process_condensates__inventory_indicator__output_flow,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__process_condensates__inventory_indicator__output_flow,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__process_condensates__inventory_indicator__output_flow,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__process_condensates__inventory_indicator__output_flow,CTUe/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__process_condensates__inventory_indicator__output_flow,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__low_pressure_steam__inventory_indicator__output_flow,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__low_pressure_steam__inventory_indicator__output_flow,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__low_pressure_steam__inventory_indicator__output_flow,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__low_pressure_steam__inventory_indicator__output_flow,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__low_pressure_steam__inventory_indicator__output_flow,CTUe/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__low_pressure_steam__inventory_indicator__output_flow,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,273.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,CTUe/kilogram,True
s_o2,BO2,biosphere|biosphere3|afd6d670-bbb0-4625-9730-04088a5b035e,biosphere::Dinitrogen monoxide::air > non-urban air or from high stacks::kilogram,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__Dinitrogen_monoxide__air__non_urban_air_or_from_high_stacks,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.04429,CF_TRACI_v2_1__eutrophication__eutrophication_potential__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.7,CF_TRACI_v2_1__acidification__acidification_potential_AP__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.007222222222222222,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,CTUe/kilogram,True
s_o2,BO2,biosphere|biosphere3|77357947-ccc5-438e-9996-95e65e1e1bce,biosphere::Nitrogen oxides::air > non-urban air or from high stacks::kilogram,biosphere,Nitrogen oxides,biosphere3,77357947-ccc5-438e-9996-95e65e1e1bce,,air > non-urban air or from high stacks,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,24.79358974358974,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__Nitrogen_oxides__air__non_urban_air_or_from_high_stacks,kg O3-Eq/kilogram,True
